,recipe_id,recipe_name,image_url,ingredients,cooking_directions,nutritions
1743,8767,Green Chile Chicken Soup,https://images.media-allrecipes.com/userphotos/250x250/717720.jpg,"['butter', 'all-purpose flour', 'milk', 'chicken broth', 'cooked boneless and skinless chicken', 'chopped green chile peppers', 'salt and pepper to taste', 'garlic powder']","[""'Prep"", '15 m', 'Cook', '40 m', 'Ready In', '55 m', 'In a large pot melt butter or margarine. Add flour and stir the resulting paste over medium heat. Add the milk and chicken broth and whip to eliminate any lumps. Bring to a boil and reduce heat to simmer.', ""Add the chicken. Add the chopped green chiles, salt, pepper and garlic powder to taste. Stir well and cover. Simmer for 30 minutes and serve.'""]","{'sugars': {'hasCompleteData': False, 'name': 'Sugars', 'amount': 2.80222, 'percentDailyValue': '0', 'displayValue': '2.8', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 573.16, 'percentDailyValue': '23', 'displayValue': '573', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 19.36376, 'percentDailyValue': '6', 'displayValue': '19.4', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 416.4961, 'percentDailyValue': '21', 'displayValue': '416', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 21.79486, 'percentDailyValue': '34', 'displayValue': '21.8', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 5.394762, 'percentDailyValue': '22', 'displayValue': '5.4', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 36.67986, 'percentDailyValue': '73', 'displayValue': '36.7', 'unit': 'g'}}"
1744,8768,Sweet Spicy Wings,https://images.media-allrecipes.com/userphotos/250x250/45847.jpg,"['chicken wings', 'Louisiana-style hot sauce', 'butter', 'honey', 'garlic salt', 'ground black pepper', 'cayenne pepper']","[""'Prep"", '15 m', 'Cook', '30 m', 'Ready In', '45 m', 'Preheat an outdoor grill for high heat.', 'Lightly oil the grill grate. Grill the chicken 8 to 12 minutes on each side, or until juices run clear. (You can deep fry or bake the chicken instead if you want to, but it is best when grilled.) Remove chicken to a large roasting pan.', ""In a saucepan over medium heat, mix the hot sauce, butter, honey, garlic salt, black pepper, and cayenne pepper. Simmer about 10 minutes, until blended and heated through. Pour the sauce over the grilled chicken wings and stir to coat.'""]","{'sugars': {'hasCompleteData': True, 'name': 'Sugars', 'amount': 0.1479756, 'percentDailyValue': '0', 'displayValue': '0.1', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 677.5093, 'percentDailyValue': '27', 'displayValue': '678', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 1.418575, 'percentDailyValue': '< 1', 'displayValue': '1.4', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 458.3638, 'percentDailyValue': '23', 'displayValue': '458', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 38.01804, 'percentDailyValue': '58', 'displayValue': '38', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 0.2790497, 'percentDailyValue': '1', 'displayValue': '0.3', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 27.73111, 'percentDailyValue': '55', 'displayValue': '27.7', 'unit': 'g'}}"
1745,8769,Orange Teriyaki Chicken,https://images.media-allrecipes.com/userphotos/720x405/1004661.jpg,"['bone-in chicken breast halves', 'teriyaki sauce', 'fluid ounce) can frozen orange juice concentrate thawed']","[""'Rinse chicken breasts. Pat dry with paper towels. Place in a plastic bag set into a shallow dish."", 'TO MAKE MARINADE: Combine teriyaki sauce and orange juice concentrate. Pour marinade over the chicken and close the plastic bag. Marinate in the refrigerator for 6 to 24 hours, turning occasionally.', 'Remove from refrigerator and drain the chicken, reserving the marinade.', 'In a small saucepan, bring the reserved marinade to a boil and cook for 2 minutes.', ""Grill the chicken, bone side up, on an uncovered grill directly over medium coals for 20 minutes. Turn the chicken and grill for 20 to 30 minutes more or until tender, brushing often with the reserved marinade. Serve.'""]","{'sugars': {'hasCompleteData': False, 'name': 'Sugars', 'amount': 3.82387, 'percentDailyValue': '0', 'displayValue': '3.8', 'unit': 'g'}, 'sodium': {'hasCompleteData': False, 'name': 'Sodium', 'amount': 406.188, 'percentDailyValue': '16', 'displayValue': '406', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': False, 'name': 'Carbohydrates', 'amount': 37.23923, 'percentDailyValue': '12', 'displayValue': '37.2', 'unit': 'g'}, 'calories': {'hasCompleteData': False, 'name': 'Calories', 'amount': 366.9593, 'percentDailyValue': '18', 'displayValue': '367', 'unit': 'kcal'}, 'fat': {'hasCompleteData': False, 'name': 'Fat', 'amount': 9.703003, 'percentDailyValue': '15', 'displayValue': '9.7', 'unit': 'g'}, 'fiber': {'hasCompleteData': False, 'name': 'Dietary Fiber', 'amount': 4.200791, 'percentDailyValue': '17', 'displayValue': '4.2', 'unit': 'g'}, 'protein': {'hasCompleteData': False, 'name': 'Protein', 'amount': 31.97248, 'percentDailyValue': '64', 'displayValue': '32', 'unit': 'g'}}"
1746,8770,Teriyaki Chicken for the Busy Cook,https://images.media-allrecipes.com/userphotos/250x250/790065.jpg,"['chicken', 'soy sauce', 'fluid ounce) can']","[""'Preheat oven to 350 degrees F (175 degrees C)."", ""Mix the soy sauce and the orange soda in a 9x13 inch baking dish. Add the chicken, turning to coat evenly. Bake, skin side down, for 30 minutes. Turn and bake for an additional 30 minutes. Let cool and serve.'""]","{'sugars': {'hasCompleteData': True, 'name': 'Sugars', 'amount': 3.611833, 'percentDailyValue': '0', 'displayValue': '3.6', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 1432.85, 'percentDailyValue': '57', 'displayValue': '1433', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 25.33311, 'percentDailyValue': '8', 'displayValue': '25.3', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 612.0342, 'percentDailyValue': '31', 'displayValue': '612', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 44.31122, 'percentDailyValue': '68', 'displayValue': '44.3', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 1.308, 'percentDailyValue': '5', 'displayValue': '1.3', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 28.58128, 'percentDailyValue': '57', 'displayValue': '28.6', 'unit': 'g'}}"
1747,8771,Chicken Delicious,https://images.media-allrecipes.com/userphotos/720x405/48639.jpg,"['skinless boneless chicken breast halves', 'fresh lemon juice', 'salt and pepper to taste', 'celery salt', 'paprika', 'condensed cream of mushroom soup', 'condensed cream of celery soup', 'dry sherry', 'grated Parmesan cheese']","[""'Prep"", '10 m', 'Cook', '4 h', 'Ready In', '4 h 10 m', 'Rinse the chicken breasts and pat dry. Season with the lemon juice, salt, pepper, celery salt and paprika to taste. Place in a slow cooker.', 'In a medium size bowl mix the mushroom and celery soups with the sherry/wine. Pour mixture over the chicken breasts and sprinkle with grated Parmesan cheese.', ""Cook on LOW setting for 8 to 10 hours, OR on HIGH setting for 4 to 5 hours.'""]","{'sugars': {'hasCompleteData': False, 'name': 'Sugars', 'amount': 2.119934, 'percentDailyValue': '0', 'displayValue': '2.1', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 1731.223, 'percentDailyValue': '69', 'displayValue': '1731', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 31.03434, 'percentDailyValue': '10', 'displayValue': '31', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 733.7498, 'percentDailyValue': '37', 'displayValue': '734', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 45.23439, 'percentDailyValue': '70', 'displayValue': '45.2', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 4.249682, 'percentDailyValue': '17', 'displayValue': '4.2', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 50.94079, 'percentDailyValue': '102', 'displayValue': '50.9', 'unit': 'g'}}"
1748,8772,Creole Chicken II,https://images.media-allrecipes.com/userphotos/250x250/887020.jpg,"['chicken legs', 'brown sugar', 'olive oil', 'onions', 'garlic', 'green bell peppers', 'tomato paste', 'raisins', 'curry powder', 'chicken stock', 'bay leaf', 'salt and pepper to taste', 'chopped fresh parsley']","[""'Preheat oven to 350 degrees F (175 degrees C)."", 'Rinse and pat dry the chicken pieces and rub them with brown sugar. In a large skillet, fry the chicken QUICKLY in hot oil (the sugar must not burn). When browned, remove to a 10x15 inch baking dish.', 'Saute the onions and garlic in oil until soft. Add the sweet peppers, tomato paste, raisins, curry powder, chicken stock, bay leaf, salt, black pepper and parsley. Simmer for about 5 minutes.', ""Pour the sauce mixture over the chicken, cover and bake in the preheated oven for 45 minutes. Remove cover and bake for another 30 minutes or until tender.'""]","{'sugars': {'hasCompleteData': True, 'name': 'Sugars', 'amount': 2.40826, 'percentDailyValue': '0', 'displayValue': '2.4', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 1587.013, 'percentDailyValue': '63', 'displayValue': '1587', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 15.46832, 'percentDailyValue': '5', 'displayValue': '15.5', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 759.009, 'percentDailyValue': '38', 'displayValue': '759', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 59.47841, 'percentDailyValue': '92', 'displayValue': '59.5', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 0.0, 'percentDailyValue': '0', 'displayValue': '0', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 39.78721, 'percentDailyValue': '80', 'displayValue': '39.8', 'unit': 'g'}}"
1749,8773,Chicken and Stuffing,https://images.media-allrecipes.com/userphotos/720x405/4465663.jpg,"['dry bread stuffing mix', 'butter', 'milk', 'cubed cooked chicken meat', 'frozen green peas thawed', 'onion', 'ground black pepper', 'sliced pimento peppers', 'water chestnuts', 'chopped celery', 'mushrooms drained', 'condensed cream of celery soup', 'slivered almonds for topping']","[""'Preheat oven to 375 degrees F (190 degrees C)."", 'Combine the stuffing and melted butter/margarine. Put 1/2 of the stuffing mixture in a 9x13 inch baking dish.', 'In a large mixing bowl, combine the milk, chicken meat, peas, onion, ground black pepper, pimentos, water chestnuts, celery, mushrooms and soup. Mix well.', ""Pour chicken mixture over the stuffing in the baking dish, then add the other 1/2 of the stuffing mixture. Top with slivered almonds and bake in the preheated oven for 30 to 35 minutes. Let cool for 10 minutes and serve.'""]","{'sugars': {'hasCompleteData': False, 'name': 'Sugars', 'amount': 1.088682, 'percentDailyValue': '0', 'displayValue': '1.1', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 437.1306, 'percentDailyValue': '17', 'displayValue': '437', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 2.401239, 'percentDailyValue': '< 1', 'displayValue': '2.4', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 338.6671, 'percentDailyValue': '17', 'displayValue': '339', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 21.60426, 'percentDailyValue': '33', 'displayValue': '21.6', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 0.1367226, 'percentDailyValue': '< 1', 'displayValue': '0.1', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 32.64798, 'percentDailyValue': '65', 'displayValue': '32.6', 'unit': 'g'}}"
1750,8774,Cajun Spiced Chicken,https://images.media-allrecipes.com/userphotos/250x250/687048.jpg,"['all-purpose flour', 'Cajun seasoning', 'skim milk', 'skinless boneless chicken breast halves']","[""'Preheat oven to 350 degrees F (175 degrees C)."", 'In a shallow plate or bowl, mix together the flour and at least 1 teaspoon of Cajun seasoning (more if you really like the zip of Cajun seasoning!). Pour milk for dipping into a bowl and dip the chicken breasts into it. Dredge the chicken through the flour and seasoning mixture, coating evenly on both sides and around the edges.', ""Place the chicken breasts in a lightly greased 9x13 inch baking dish and bake in the preheated oven for 35 minutes.'""]","{'sugars': {'hasCompleteData': False, 'name': 'Sugars', 'amount': 4.254037, 'percentDailyValue': '0', 'displayValue': '4.3', 'unit': 'g'}, 'sodium': {'hasCompleteData': False, 'name': 'Sodium', 'amount': 313.8692, 'percentDailyValue': '13', 'displayValue': '314', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': False, 'name': 'Carbohydrates', 'amount': 16.44037, 'percentDailyValue': '5', 'displayValue': '16.4', 'unit': 'g'}, 'calories': {'hasCompleteData': False, 'name': 'Calories', 'amount': 347.6408, 'percentDailyValue': '17', 'displayValue': '348', 'unit': 'kcal'}, 'fat': {'hasCompleteData': False, 'name': 'Fat', 'amount': 23.45797, 'percentDailyValue': '36', 'displayValue': '23.5', 'unit': 'g'}, 'fiber': {'hasCompleteData': False, 'name': 'Dietary Fiber', 'amount': 0.5857083, 'percentDailyValue': '2', 'displayValue': '0.6', 'unit': 'g'}, 'protein': {'hasCompleteData': False, 'name': 'Protein', 'amount': 17.32885, 'percentDailyValue': '35', 'displayValue': '17.3', 'unit': 'g'}}"
1751,8775,Chicken Continental,https://images.media-allrecipes.com/userphotos/720x405/2961655.jpg,"['skinless boneless chicken breast halves', 'fresh mushrooms sliced', 'butter', 'condensed cream of chicken soup', 'water', 'chopped fresh parsley', 'salt', 'ground black pepper', 'instant rice']","[""'In a large skillet, brown the chicken and mushrooms in butter or margarine. Stir in the soup, water, parsley, salt and a dash of ground black pepper. Cover and simmer for 20 minutes."", ""Stir in uncooked rice and simmer for an additional 10 minutes, or until liquid has been absorbed.'""]","{'sugars': {'hasCompleteData': False, 'name': 'Sugars', 'amount': 23.57582, 'percentDailyValue': '0', 'displayValue': '23.6', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 896.0383, 'percentDailyValue': '36', 'displayValue': '896', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 23.92394, 'percentDailyValue': '8', 'displayValue': '23.9', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 355.9865, 'percentDailyValue': '18', 'displayValue': '356', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 22.68322, 'percentDailyValue': '35', 'displayValue': '22.7', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 0.2035167, 'percentDailyValue': '< 1', 'displayValue': '0.2', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 15.62026, 'percentDailyValue': '31', 'displayValue': '15.6', 'unit': 'g'}}"
1752,8776,Cheddar Chicken,https://images.media-allrecipes.com/userphotos/720x405/1647487.jpg,"['crushed cornflakes cereal', 'grated Parmesan cheese', 'shredded Cheddar cheese', 'butter', 'skinless boneless chicken breast halves']","[""'Prep"", '30 m', 'Cook', '40 m', 'Ready In', '1 h 10 m', 'Preheat oven to 350 degrees F (175 degrees C).', 'In a medium bowl, mix the cornflake crumbs, Parmesan cheese and Cheddar cheese.', 'Dip the chicken breasts in the melted butter, and roll them in the cornflake crumb mixture. Place chicken in a lightly greased 9x13 inch baking dish.', ""Bake in the preheated oven for 30 to 40 minutes, until chicken is no longer pink and juices run clear.'""]","{'sugars': {'hasCompleteData': True, 'name': 'Sugars', 'amount': 13.8476, 'percentDailyValue': '0', 'displayValue': '13.8', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 1062.51, 'percentDailyValue': '43', 'displayValue': '1063', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 14.422, 'percentDailyValue': '5', 'displayValue': '14.4', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 452.88, 'percentDailyValue': '23', 'displayValue': '453', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 20.8713, 'percentDailyValue': '32', 'displayValue': '20.9', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 0.248, 'percentDailyValue': '< 1', 'displayValue': '0.2', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 49.0049, 'percentDailyValue': '98', 'displayValue': '49', 'unit': 'g'}}"
1753,8777,Cheesy Chicken Florentine,https://images.media-allrecipes.com/userphotos/720x405/2408772.jpg,"['frozen spinach souffle thawed', 'cooked white rice', 'milk', 'shredded Swiss cheese', 'chopped onion', 'prepared Dijon-style mustard', 'salt', 'skinless boneless chicken breasts', 'vegetable oil', 'fresh bread crumbs', 'butter']","[""'Preheat oven to 375 degrees F (190 degrees C)."", 'In a large bowl stir together the spinach souffle, rice, milk, 1/2 cup Swiss cheese, onion, mustard and salt. Transfer mixture to a 9x13 inch baking dish, and cover with aluminum foil or a lid.', 'Bake for 25 minutes in the preheated oven.', 'Meanwhile, in a large nonstick skillet, saute the chicken breasts in oil until both sides are golden brown and the juices run clear. Arrange the chicken on top of the spinach mixture.', ""In a small bowl, combine the bread crumbs, butter or margarine and remaining 1/2 cup Swiss cheese; sprinkle over the chicken. Bake uncovered for an additional 25 minutes, or until the spinach mixture is set, the chicken is cooked through and juices run clear.'""]","{'sugars': {'hasCompleteData': False, 'name': 'Sugars', 'amount': 0.544, 'percentDailyValue': '0', 'displayValue': '0.5', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 2001.333, 'percentDailyValue': '80', 'displayValue': '2001', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 13.8742, 'percentDailyValue': '4', 'displayValue': '13.9', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 630.8075, 'percentDailyValue': '32', 'displayValue': '631', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 34.19077, 'percentDailyValue': '53', 'displayValue': '34.2', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 0.256, 'percentDailyValue': '1', 'displayValue': '0.3', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 63.19302, 'percentDailyValue': '126', 'displayValue': '63.2', 'unit': 'g'}}"
1754,8778,Cajun Chicken Pasta,https://images.media-allrecipes.com/userphotos/720x405/606388.jpg,"['linguine pasta', 'skinless boneless chicken breast halves', 'Cajun seasoning', 'butter', 'red bell pepper', 'green bell pepper', 'fresh mushrooms sliced', 'green onion', 'heavy cream', 'dried basil', 'lemon pepper', 'salt', 'garlic powder', 'ground black pepper', 'grated Parmesan cheese']","[""'Prep"", '20 m', 'Cook', '20 m', 'Ready In', '40 m', 'Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente; drain.', 'Place the chicken and the Cajun seasoning in a plastic bag. Shake to coat. In a large skillet over medium heat, saute the chicken in butter or margarine until almost tender (5 to 7 minutes).', 'Add the red bell pepper, green bell pepper, mushrooms and green onion. Saute and stir for 2 to 3 minutes. Reduce heat.', ""Add the cream, basil, lemon pepper, salt, garlic powder and ground black pepper. Heat through. Add the cooked linguine, toss and heat through. Sprinkle with grated Parmesan cheese and serve.'""]","{'sugars': {'hasCompleteData': False, 'name': 'Sugars', 'amount': 0.7931713, 'percentDailyValue': '0', 'displayValue': '0.8', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 478.8802, 'percentDailyValue': '19', 'displayValue': '479', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 4.741648, 'percentDailyValue': '2', 'displayValue': '4.7', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 153.5151, 'percentDailyValue': '8', 'displayValue': '154', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 5.129709, 'percentDailyValue': '8', 'displayValue': '5.1', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 0.2255275, 'percentDailyValue': '< 1', 'displayValue': '0.2', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 20.49556, 'percentDailyValue': '41', 'displayValue': '20.5', 'unit': 'g'}}"
1755,8779,Chicken Potato Salad,https://images.media-allrecipes.com/userphotos/720x405/613277.jpg,"['boneless chicken breast halves', 'hard-cooked eggs', 'potatoes', 'pickled cucumbers', 'salt', 'olive oil', 'mayonnaise']","[""'Chop the chicken, eggs, potatoes and pickled cucumbers into very small pieces. Mix all together. Add the salt and mayonnaise, then the olive oil. Toss to coat. Refrigerate for 2 to 3 hours before serving.'""]","{'sugars': {'hasCompleteData': False, 'name': 'Sugars', 'amount': 32.32658, 'percentDailyValue': '0', 'displayValue': '32.3', 'unit': 'g'}, 'sodium': {'hasCompleteData': False, 'name': 'Sodium', 'amount': 545.1001, 'percentDailyValue': '22', 'displayValue': '545', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': False, 'name': 'Carbohydrates', 'amount': 45.7961, 'percentDailyValue': '15', 'displayValue': '45.8', 'unit': 'g'}, 'calories': {'hasCompleteData': False, 'name': 'Calories', 'amount': 770.0208, 'percentDailyValue': '39', 'displayValue': '770', 'unit': 'kcal'}, 'fat': {'hasCompleteData': False, 'name': 'Fat', 'amount': 39.55135, 'percentDailyValue': '61', 'displayValue': '39.6', 'unit': 'g'}, 'fiber': {'hasCompleteData': False, 'name': 'Dietary Fiber', 'amount': 5.0798, 'percentDailyValue': '20', 'displayValue': '5.1', 'unit': 'g'}, 'protein': {'hasCompleteData': False, 'name': 'Protein', 'amount': 58.83508, 'percentDailyValue': '118', 'displayValue': '58.8', 'unit': 'g'}}"
1756,8780,Quick Chicken Marsala,https://images.media-allrecipes.com/userphotos/720x405/535425.jpg,"['butter', 'skinless boneless chicken breasts', 'condensed golden mushroom soup', 'Marsala wine']","[""'Prep"", '5 m', 'Cook', '20 m', 'Ready In', '25 m', ""In a large skillet, saute the chicken breasts in butter. Once chicken is lightly browned on all sides, add the soup (undiluted) and Marsala wine. Cover and simmer until chicken is no longer pink inside, about 20 minutes. Ready to serve!'""]","{'sugars': {'hasCompleteData': True, 'name': 'Sugars', 'amount': 10.32177, 'percentDailyValue': '0', 'displayValue': '10.3', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 1704.364, 'percentDailyValue': '68', 'displayValue': '1704', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 64.52113, 'percentDailyValue': '21', 'displayValue': '64.5', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 550.836, 'percentDailyValue': '28', 'displayValue': '551', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 23.96237, 'percentDailyValue': '37', 'displayValue': '24', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 5.428092, 'percentDailyValue': '22', 'displayValue': '5.4', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 19.77803, 'percentDailyValue': '40', 'displayValue': '19.8', 'unit': 'g'}}"
1757,8781,German Chicken,https://images.media-allrecipes.com/userphotos/250x250/602409.jpg,"['skinless boneless chicken breast halves', 'barbecue sauce', 'sauerkraut']","[""'Preheat oven to 350 degrees F (175 degrees C)."", ""In a 9x13 inch baking dish, place the sauerkraut in a single layer. Place the chicken breasts on top of the sauerkraut. Pour the barbecue sauce over the chicken. Cover and bake in the preheated oven for 30 minutes or until the chicken is cooked and the juices run clear.'""]","{'sugars': {'hasCompleteData': False, 'name': 'Sugars', 'amount': 3.080188, 'percentDailyValue': '0', 'displayValue': '3.1', 'unit': 'g'}, 'sodium': {'hasCompleteData': True, 'name': 'Sodium', 'amount': 339.7375, 'percentDailyValue': '14', 'displayValue': '340', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': True, 'name': 'Carbohydrates', 'amount': 15.53144, 'percentDailyValue': '5', 'displayValue': '15.5', 'unit': 'g'}, 'calories': {'hasCompleteData': True, 'name': 'Calories', 'amount': 210.725, 'percentDailyValue': '11', 'displayValue': '211', 'unit': 'kcal'}, 'fat': {'hasCompleteData': True, 'name': 'Fat', 'amount': 1.725325, 'percentDailyValue': '3', 'displayValue': '1.7', 'unit': 'g'}, 'fiber': {'hasCompleteData': True, 'name': 'Dietary Fiber', 'amount': 0.535875, 'percentDailyValue': '2', 'displayValue': '0.5', 'unit': 'g'}, 'protein': {'hasCompleteData': True, 'name': 'Protein', 'amount': 31.02489, 'percentDailyValue': '62', 'displayValue': '31', 'unit': 'g'}}"
1758,8782,Chicken Lollipops,https://images.media-allrecipes.com/userphotos/250x250/212616.jpg,"['chicken wings', 'salt', 'soy sauce', 'chili powder', 'red food coloring', 'distilled white vinegar', 'chopped garlic', 'finely chopped green chile peppers', 'cornstarch']","[""'TO MAKE MARINADE: Combine the soy sauce, red chili powder, red food coloring, vinegar, garlic and green chiles. Mix well."", 'On each chicken wing, push the meat down to one end. Marinate the wings for AT LEAST 1/2 hour.', ""Remove the wings from the marinade and add the cornstarch to the marinade to make a batter. Dip the wings in the batter and deep fry. Ready to serve!'""]","{'sugars': {'hasCompleteData': False, 'name': 'Sugars', 'amount': 0.91336, 'percentDailyValue': '0', 'displayValue': '0.9', 'unit': 'g'}, 'sodium': {'hasCompleteData': False, 'name': 'Sodium', 'amount': 768.4985, 'percentDailyValue': '31', 'displayValue': '768', 'unit': 'mg'}, 'carbohydrates': {'hasCompleteData': False, 'name': 'Carbohydrates', 'amount': 35.98937, 'percentDailyValue': '12', 'displayValue': '36', 'unit': 'g'}, 'calories': {'hasCompleteData': False, 'name': 'Calories', 'amount': 392.1795, 'percentDailyValue': '20', 'displayValue': '392', 'unit': 'kcal'}, 'fat': {'hasCompleteData': False, 'name': 'Fat', 'amount': 12.07467, 'percentDailyValue': '19', 'displayValue': '12.1', 'unit': 'g'}, 'fiber': {'hasCompleteData': False, 'name': 'Dietary Fiber', 'amount': 1.085, 'percentDailyValue': '4', 'displayValue': '1.1', 'unit': 'g'}, 'protein': {'hasCompleteData': False, 'name': 'Protein', 'amount': 32.85543, 'percentDailyValue': '66', 'displayValue': '32.9', 'unit': 'g'}}"
